"id","weights","act_personal","act_household","act_carehhm","act_carenhm","act_work","act_school","act_groceries","act_ppservice","act_hhservice","act_admin","act_eating","act_leisure","act_sport","act_religious","act_volunteer","act_other","trv_personal","trv_household","trv_care_child","trv_care_adult","trv_work","trv_school","trv_groceries","trv_ppservice","trv_hhservice","trv_admin","trv_eating","trv_leisure","trv_sport","trv_religious","trv_volunteer","trv_other","act_buyfood","act_shopping","trv_buyfood","trv_shopping","trv_social","act","trv","budget","age","female","eldertime","childtime","children","youngest","spouse","spousework","work","multijob","FTjob","PTjob","worktime","school","weekend","holiday","metro","trv.eatout_w.spouse","trv.eating_w.spouse","trv.eating_w.hhchild","trv.social_w.hhchild","trv.shop_w.spouse","trv.groceries_w.spouse","trv.care_w.hhchild","trv.social_w.spouse","trv.food_w.spouse","trv.religious_w.spouse","trv.groceries_w.hhchild","trv.food_w.hhchild","trv.religious_w.hhchild","trv.care_w.spouse","trv.shop_w.hhchild","trv.care_w.elder","trv.care_w.nhchild","income","inc"
"20220202221922",5002412.459212,570,15,0,0,520,0,0,0,0,0,65,165,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,105,1440,61,1,0,0,0,0,0,0,1,0,1,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220202222046",10602693.873206,540,0,0,0,515,0,0,0,0,0,30,225,45,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,85,1440,64,1,0,0,0,0,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220202222058",12277028.09475,560,30,0,0,525,0,15,0,0,0,105,120,0,0,0,0,0,0,0,0,15,0,40,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1355,85,1440,74,1,0,0,0,0,1,0,1,0,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220202222266",17571382.791614,665,235,0,0,0,0,0,0,0,0,90,360,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,74,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220202222317",2221975.659284,450,80,0,0,0,0,0,0,0,0,75,637,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,18,0,0,1415,25,1440,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220202222489",27560302.972161,591,530,0,2,0,0,0,0,0,0,0,145,0,0,0,110,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1378,62,1440,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"$25,000 - $49,999"
"20220202222506",4983852.754677,530,215,30,0,0,0,0,0,0,0,145,355,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0,1425,15,1440,79,1,85,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220202222552",21262986.807072,500,105,530,0,10,0,0,0,0,0,45,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1430,10,1440,38,0,0,190,1,1,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220211210678",12129917.353437,540,40,0,0,510,0,20,0,0,0,60,260,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,10,1440,41,0,0,330,2,10,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220211210874",3403325.890728,840,135,0,0,0,0,190,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,245,1440,74,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220211211489",13542754.230948,565,120,0,0,0,0,0,0,0,0,60,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,12,1418,22,1440,32,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,"Less than $25,000"
"20220211211519",2812018.522466,720,60,0,450,0,0,60,0,0,0,20,60,0,0,0,0,0,0,60,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,70,1440,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Less than $25,000"
"20220211211546",8744689.329339,390,30,0,2,685,0,0,0,0,0,105,90,0,0,0,0,0,0,0,55,45,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,8,1302,138,1440,56,0,0,0,0,0,1,1,1,0,1,0,58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220211212051",14433538.717965,1050,10,0,0,0,0,0,0,0,0,75,90,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1425,15,1440,16,0,0,0,4,9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220211212137",2766829.8783,768,281,0,0,0,0,0,0,180,0,30,50,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,25,30,57,0,1341,99,1440,53,1,0,0,0,0,0,0,1,0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220212210051",10143789.261425,533,55,0,0,525,0,53,0,0,0,55,175,30,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,14,1440,43,0,0,0,0,0,0,0,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"$25,000 - $49,999"
"20220212210540",15466127.207083,475,0,0,0,890,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,70,1440,50,0,0,0,2,15,0,0,1,1,1,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220212210634",15635103.286908,605,110,0,0,557,60,0,0,0,0,35,10,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,63,1440,26,0,0,0,0,0,1,1,1,0,1,0,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220212210646",8847361.064397,870,30,30,0,0,0,0,0,0,0,120,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,32,1,0,540,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Less than $25,000"
"20220212210678",15098108.500683,480,105,120,0,0,0,90,0,0,0,90,515,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,40,1440,34,0,0,165,3,1,1,0,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212210681",13309231.828458,555,220,0,0,0,0,0,0,0,0,90,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212210683",44322823.606169,659,55,0,0,300,180,0,0,0,0,75,45,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,126,1440,22,0,0,0,0,0,0,0,1,0,0,1,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Less than $25,000"
"20220212210736",44500714.269218,540,0,0,0,480,0,0,60,0,0,90,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,26,1,0,0,0,0,0,0,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220212210749",7244790.687455,600,5,0,0,235,0,0,0,0,0,118,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,1393,47,1440,28,0,0,0,0,0,0,0,1,1,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"$25,000 - $49,999"
"20220212210754",19579491.806446,515,15,0,0,470,0,0,0,0,0,20,360,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,30,1440,39,0,0,0,0,0,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212210793",9507692.061632,480,0,5,3,487,0,0,0,0,0,135,138,0,0,0,0,0,0,0,10,32,0,0,0,0,0,45,0,0,0,0,0,0,75,0,30,0,1323,117,1440,59,1,0,0,0,0,1,1,1,0,1,0,40,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212210801",6895500.359385,895,35,0,0,0,0,0,0,0,0,265,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1315,125,1440,74,1,0,0,0,0,0,0,1,0,0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212210834",10997806.827213,434,205,0,0,0,0,10,0,0,0,45,626,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,60,1440,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Less than $25,000"
"20220212210887",6207151.209335,705,330,0,0,45,0,60,0,0,0,45,90,50,0,0,75,0,0,0,0,0,0,25,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1400,40,1440,56,1,0,0,1,2,1,1,1,0,1,0,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212210909",22798832.597242,785,325,25,0,0,0,60,0,0,0,100,115,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,30,1440,34,1,0,635,3,5,0,0,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220212210925",7042646.414371,630,230,120,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,300,0,25,0,1400,40,1440,41,1,0,0,0,0,1,1,1,0,1,0,50,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212210951",6847783.932375,600,448,0,0,15,0,0,0,0,0,10,93,45,105,70,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,1386,54,1440,28,1,0,0,0,0,1,1,1,1,1,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220212210981",7861598.893689,465,40,0,0,500,0,0,0,0,0,80,275,30,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,50,1440,59,1,0,0,0,0,1,1,1,0,1,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220212211016",29905308.72734,775,100,0,0,0,0,0,0,0,0,40,480,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1440,0,1440,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220212211022",26765085.146526,235,0,0,240,555,0,15,0,0,0,130,125,0,0,0,0,0,0,0,75,0,0,10,0,0,0,30,10,0,0,0,0,0,0,0,0,15,1300,140,1440,33,0,0,0,2,1,0,0,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220212211023",52710286.339439,465,0,0,0,600,0,0,0,0,0,120,180,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,75,1440,38,0,0,120,1,2,1,0,1,0,1,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220212211040",10537966.09031,596,135,0,0,600,0,0,0,0,0,75,0,0,0,0,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,34,1440,32,0,0,0,0,0,0,0,1,1,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"$25,000 - $49,999"
"20220212211078",6327578.21421,835,305,120,0,0,0,0,0,0,0,40,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,30,1,0,480,1,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212211107",37092109.741003,510,10,101,0,511,0,0,0,0,0,45,208,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,1405,35,1440,32,1,0,130,4,1,1,1,1,0,1,0,80,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16,"Over $150,000"
"20220212211132",10859836.728356,480,0,0,0,0,0,0,0,0,0,105,705,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212211137",11527770.507105,940,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,1280,160,1440,19,0,0,0,1,14,0,0,1,0,0,1,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212211139",6660113.192148,540,110,0,0,0,0,0,0,0,0,60,630,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1400,40,1440,50,0,0,810,1,10,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,"Over $150,000"
"20220212211158",27272498.070575,760,395,0,0,0,0,0,0,0,0,30,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"$25,000 - $49,999"
"20220212211197",12634502.041572,740,10,0,0,0,0,0,0,0,0,40,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,1420,20,1440,20,0,0,0,0,0,0,0,1,0,0,1,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Less than $25,000"
"20220212211222",7294490.584595,660,38,0,0,0,0,0,0,0,0,50,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,52,1,0,0,2,14,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220212211226",8466690.803398,535,0,0,0,730,0,0,0,0,0,70,75,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,30,1440,43,1,0,0,2,11,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212211306",26591737.587094,630,5,0,0,270,350,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,180,1440,20,1,0,0,0,0,0,0,1,0,0,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212211311",10969318.219544,640,15,5,0,0,0,0,0,0,0,55,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,50,65,1325,115,1440,49,1,0,0,0,0,1,1,1,0,1,0,40,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,"$100,000 - $149,999"
"20220212211363",22053810.223902,575,5,299,0,0,0,60,0,0,0,90,230,0,0,0,0,0,20,40,0,0,0,6,0,0,0,0,0,0,0,0,0,15,90,7,3,0,1364,76,1440,34,1,0,431,3,1,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,12,"$49,000 - $74,999"
"20220212211367",7738895.497575,670,10,0,0,0,0,0,0,0,0,0,355,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,120,0,0,0,0,0,0,0,0,1310,130,1440,15,0,0,0,5,12,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212211484",22867758.313281,555,10,0,0,510,0,45,0,0,0,65,180,0,0,0,30,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,15,0,0,1410,30,1440,31,0,0,0,0,0,0,0,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212211486",11541065.081877,637,513,0,0,0,0,0,0,0,0,80,150,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,54,0,0,0,0,0,0,0,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220212211490",6703235.459283,705,0,0,0,255,0,0,0,0,0,45,0,240,0,0,135,0,0,0,0,25,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1380,60,1440,51,0,0,0,0,0,1,1,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212211491",9640746.105883,570,105,155,0,450,0,0,0,0,0,90,0,0,0,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,70,1440,43,1,0,195,2,5,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220212211498",5600971.863925,765,250,55,0,0,0,0,0,0,0,90,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,30,1,0,785,2,1,1,1,1,0,1,0,38,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212211504",15494669.199301,596,38,14,0,537,0,0,0,0,0,55,90,0,0,0,0,0,0,70,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,110,1440,39,0,0,213,2,12,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212211510",3902958.085866,740,240,0,0,0,0,0,0,0,0,45,375,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220212211516",3691509.637496,680,80,0,0,0,0,0,0,0,0,135,353,60,0,0,0,30,40,0,0,0,0,0,0,0,0,30,0,2,0,0,0,10,0,20,0,0,1318,122,1440,46,0,0,0,0,0,0,0,1,0,1,0,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220212211600",5545853.245699,600,120,0,0,0,0,0,0,0,0,60,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,65,1,840,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220212211617",5938572.180792,620,130,0,0,0,0,30,0,0,0,55,145,390,0,0,30,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1400,40,1440,36,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220212211648",6009995.201017,450,5,0,0,725,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,170,1440,66,1,0,0,0,0,0,0,1,0,0,1,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Less than $25,000"
"20220212211654",10573742.796794,630,0,0,0,330,0,0,0,0,0,180,210,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,1380,60,1440,43,0,0,0,0,0,1,1,1,1,1,0,62,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220212211665",4715467.88032,387,60,0,0,385,0,0,0,0,0,5,0,0,0,500,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1337,103,1440,66,1,0,0,0,0,0,0,1,0,1,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"Less than $25,000"
"20220212211671",4691358.938995,878,140,0,0,0,0,0,0,0,0,105,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220212211678",52965651.88046,660,0,0,0,0,120,0,105,0,0,90,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,51,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Less than $25,000"
"20220212211681",19420300.435973,500,0,0,0,675,0,0,0,0,0,15,160,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,90,1440,51,0,0,0,0,0,1,0,1,0,1,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220212211704",33708062.97613,550,65,0,0,250,370,0,0,0,0,60,75,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,70,1440,19,1,0,0,0,0,0,0,1,0,0,1,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220212211705",23128387.748101,555,20,0,95,0,0,0,0,0,0,65,528,0,0,0,0,0,55,0,45,0,0,0,0,0,0,10,0,0,0,0,0,7,0,60,0,0,1270,170,1440,68,1,385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220212211706",21525151.790117,490,90,0,0,490,0,30,0,0,0,80,160,0,0,0,0,0,0,0,0,40,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1340,100,1440,41,0,0,250,2,11,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"$25,000 - $49,999"
"20220212211707",4129019.111296,665,215,60,0,0,0,30,0,0,0,60,343,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1378,62,1440,62,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"Less than $25,000"
"20220212211717",4975526.269741,718,60,30,0,120,0,0,0,0,0,60,260,0,118,0,0,0,0,0,0,60,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,1366,74,1440,26,1,0,362,1,1,1,0,1,0,1,0,36,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,13,"$49,000 - $74,999"
"20220212211756",3809459.014288,524,76,286,0,90,0,0,0,0,0,60,294,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1410,30,1440,36,0,0,494,2,1,1,1,1,0,1,0,50,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,"Over $150,000"
"20220212211813",18602981.104553,395,60,0,0,540,0,0,0,0,0,60,365,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,20,1440,42,0,0,340,1,9,1,1,1,0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220212211853",3438994.287718,420,135,0,2,480,0,0,0,0,0,15,148,0,0,0,0,30,0,60,0,90,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1200,240,1440,68,1,0,0,0,0,0,0,1,0,0,1,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Less than $25,000"
"20220212211870",5117142.155821,372,234,308,0,131,0,0,0,0,0,55,90,0,0,0,143,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,15,45,7,4,0,1393,47,1440,45,1,0,503,1,7,0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,"Less than $25,000"
